chorus_path,title,artist,rank,year,popularity,file_path,chroma_mean_1,chroma_mean_2,chroma_mean_3,tempo,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonal_centroid_1,tonal_centroid_2,tonal_centroid_3,tonal_centroid_4,tonal_centroid_5,tonal_centroid_6,zero_crossing_rate,tuning
choruss\My Oh My_chorus.wav,My Oh My,Camila Cabello Featuring DaBaby,37,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\My Oh My.mp3,0.31304237246513367,0.26454874873161316,0.423932820558548,103.359375,2266.269424002099,2493.1279502585585,4899.637039231811,-0.06379564077197915,0.06880652102364831,0.11883283426102782,0.058383034465793814,-0.020737327965338354,0.0012588806428021418,0.08948849893575851,0.030000000000000027
choruss\Dynamite_chorus.wav,Dynamite,BTS,38,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Dynamite.mp3,0.537682831287384,0.5306971073150635,0.44283628463745117,112.34714673913044,2689.341544574597,2859.802658121531,6126.296288457817,0.0050274296202434616,-0.07580118024133997,0.005585504695772543,0.026580968234491523,0.01284647107966664,-0.017768695254899495,0.08669486503482972,0.030000000000000027
choruss\Go Crazy_chorus.wav,Go Crazy,Chris Brown & Young Thug,39,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Go Crazy.mp3,0.5238821506500244,0.3961695730686188,0.5213345885276794,95.703125,2455.499972278136,2843.0306210839935,5809.614870053696,-0.02953353129853642,0.11550516196228383,-0.03793985696636409,0.06600816725485027,-0.02505724311553987,-0.008644423506297587,0.072134862374226,-0.020000000000000018
choruss\High Fashion_chorus.wav,High Fashion,Roddy Ricch Featuring Mustard,40,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\High Fashion.mp3,0.4250149428844452,0.5600236058235168,0.7090667486190796,99.38401442307692,2259.433496849981,2201.907062680927,4445.223120343943,0.1972502271180463,-0.08108693830975322,0.09796127720862804,-0.12384825069659171,-0.03028442532134737,-0.03045945222999166,0.0797289207623839,-0.010000000000000009
choruss\Laugh Now Cry Later_chorus.wav,Laugh Now Cry Later,Drake Featuring Lil Durk,41,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Laugh Now Cry Later.mp3,0.5690629482269287,0.3024693429470062,0.45750534534454346,151.99908088235293,1710.7939025830462,1741.2917045694567,3432.0459135545666,0.2780075463991363,0.13177006534845245,-0.09708832240527988,-0.02672244233566617,-0.05225345604944204,0.028242538771419086,0.08934639851006192,-0.02999999999999997
choruss\Woah_chorus.wav,Woah,Lil Baby,42,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Woah.mp3,0.5383231043815613,0.5229393839836121,0.46791157126426697,143.5546875,2531.3937301294527,2477.936389432094,4971.753269821497,-0.1274724603056494,-0.026906163792477934,0.17063909591011217,-0.026066042886522412,0.02585828379220146,0.016415231719889976,0.06994666698916409,-0.020000000000000018
choruss\Death Bed_chorus.wav,Death Bed,Powfu Featuring beabadoobee,43,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Death Bed.mp3,0.37943151593208313,0.2837991714477539,0.3698231875896454,143.5546875,1746.6664791701667,2140.4185604712643,3869.8765993856423,0.06265917384542176,-0.03783983806036902,-0.03879760728785762,0.18684496638587061,0.04683371556186956,-0.052406116060756854,0.054137238777089786,-0.5
choruss\Senorita_chorus.wav,Senorita,Shawn Mendes & Camila Cabello,44,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Senorita.mp3,0.5747891664505005,0.369710236787796,0.3945159614086151,117.45383522727273,2756.532793524915,2871.7429964539265,6175.112659938564,0.11174124025563996,0.06453275146564476,-0.04973882352846839,0.12213323311736005,0.014315793091522432,0.02287948803165961,0.092341845249613,0.0
choruss\HIGHEST IN THE ROOM_chorus.wav,HIGHEST IN THE ROOM,Travis Scott,45,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\HIGHEST IN THE ROOM.mp3,0.6110790967941284,0.5910908579826355,0.7035648822784424,151.99908088235293,2247.3169257335176,2730.2946510546935,5360.334253458785,0.08980831457295592,0.09852734471491796,-0.0027487215473558967,-0.12054072163967397,-0.04867927062793382,0.006948570679042831,0.04435347329721362,0.010000000000000009
choruss\Bad Guy_chorus.wav,Bad Guy,Billie Eilish,46,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bad Guy.mp3,0.5031032562255859,0.47479116916656494,0.49042055010795593,135.99917763157896,1480.4722855635546,2167.472168801391,3143.697657157024,0.023293642482217707,0.08074230701633128,0.033507250531953824,0.008514143463119878,0.02183386370393204,-0.012476195675686988,0.0417026956753096,-0.06
choruss\Mood_chorus.wav,Mood,24kGoldn Featuring iann dior,47,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Mood.mp3,0.5845532417297363,0.4174841642379761,0.43661096692085266,184.5703125,2073.105809823511,2464.5646611451525,4772.47114151993,-0.06380019939001037,0.0997092706165154,0.03726702890771136,-0.012539184643619377,0.0023350912672815494,-0.016968046261672257,0.05190747145897833,0.030000000000000027
choruss\Rain On Me_chorus.wav,Rain On Me,Lady Gaga & Ariana Grande,48,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Rain On Me.mp3,0.37415000796318054,0.4403073787689209,0.318214476108551,123.046875,2816.5308386508163,2804.217796247322,6169.39602783959,0.0064722152631477665,-0.06396369195332216,-0.06731052957071579,0.04035821000269722,-0.0001222871628242232,0.0038109060229831924,0.11603180026122291,0.06000000000000005
choruss\For The Night_chorus.wav,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,49,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\For The Night.mp3,0.3750778138637543,0.48144885897636414,0.3929084241390228,129.19921875,2863.063373820201,2770.2366878119124,6073.546607427922,-0.034751893647973174,-0.13658586200816272,-0.08311762913611805,-0.01184086041559649,0.02256216611344684,-0.0023881909495144437,0.1137015044504644,0.050000000000000044
choruss\RITMO (Bad Boys For Life)_chorus.wav,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,50,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\RITMO (Bad Boys For Life).mp3,0.5492535829544067,0.4374600350856781,0.4290514886379242,135.99917763157896,2193.8348524560256,2606.790948844898,5068.186020039184,-0.03254056419561784,0.05859060341776889,0.03429265226483952,0.01453792419062513,0.009777892642246797,0.006371262884174866,0.06108201915634675,-0.04999999999999999
choruss\Heart On Ice_chorus.wav,Heart On Ice,Rod Wave,51,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Heart On Ice.mp3,0.5858566164970398,0.6257905960083008,0.5115861296653748,107.666015625,1510.8580214418266,2307.627894556154,3437.912544746517,-0.13085987787053932,-0.06818932921739768,0.07713273632622648,-0.007382032278371871,-0.0013524204520632473,0.0355695695154969,0.03541324013157895,-0.010000000000000009
choruss\Nobody But You_chorus.wav,Nobody But You,Blake Shelton Duet With Gwen Stefani,52,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Nobody But You.mp3,0.6497578620910645,0.35598793625831604,0.3780924677848816,143.5546875,2252.172213037989,2422.372281036016,4713.904828995743,0.12979285372425012,0.14459873592763242,0.0009843816479011694,0.15923888968655509,0.032734687375715096,0.03722812556849093,0.10648310516640867,0.040000000000000036
choruss\Trampoline_chorus.wav,Trampoline,SHAED,53,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Trampoline.mp3,0.3645534813404083,0.24157974123954773,0.28881821036338806,63.02400914634146,1928.882465112289,2447.031029791657,4276.607473273027,-0.06510218784753802,0.2585467650286469,0.08889093574701604,0.008554033819735423,0.020092608202755654,0.011143399088934875,0.07365563927051083,-0.04999999999999999
choruss\Come & Go_chorus.wav,Come & Go,Juice WRLD x Marshmello,54,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Come & Go.mp3,0.5375619530677795,0.4500653147697449,0.5256547331809998,143.5546875,2257.410092817829,2707.3872280940063,5204.735194345008,0.006871664657102551,0.11260996883752146,0.07674304401680739,-0.06351593308923553,0.027712421837563582,-0.02488879806970462,0.04614408983165635,-0.010000000000000009
choruss\Truth Hurts_chorus.wav,Truth Hurts,Lizzo,55,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Truth Hurts.mp3,0.4328537583351135,0.3634219765663147,0.414276123046875,161.4990234375,2454.2992371372393,2728.373172841154,5691.748916106328,0.06264596649056312,0.10478759371028668,-0.11237221529517047,0.1577032150227813,0.039053446856886796,0.07186571726447191,0.06686807638351393,-0.07
choruss\If The World Was Ending_chorus.wav,If The World Was Ending,JP Saxe Featuring Julia Michaels,56,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\If The World Was Ending.mp3,0.4747787415981293,0.6691622734069824,0.3922973573207855,135.99917763157896,1867.0814916067152,2426.4530977666986,4289.524061834849,-0.18762141867185222,-0.07636644076572577,-0.10978139014684025,-0.06970645715381663,-0.011665674980099822,0.009636000921479768,0.0673004244872291,0.020000000000000018
choruss\We Paid_chorus.wav,We Paid,Lil Baby & 42 Dugg,57,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\We Paid.mp3,0.3719104826450348,0.3544812500476837,0.3322222828865051,135.99917763157896,2546.335398699382,2485.5480281387295,4865.703911087461,-0.00732573260853503,-0.10354475775237384,-0.11551322511126337,0.10802394684747205,0.03956573364631134,-0.02704369204966551,0.09434863583591331,-0.04999999999999999
choruss\Yummy_chorus.wav,Yummy,Justin Bieber,58,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Yummy.mp3,0.3107569217681885,0.26466137170791626,0.4110713005065918,143.5546875,2479.283198421268,2792.220567589552,5769.315113740809,0.2106753636964943,0.1859099785374968,0.06240242929846562,-0.02492654534639295,0.036474326055350635,-0.019168953503908567,0.07016359689434984,0.020000000000000018
choruss\One Man Band_chorus.wav,One Man Band,Old Dominion,59,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Man Band.mp3,0.2895435690879822,0.3893915116786957,0.23256607353687286,151.99908088235293,2017.7342308667567,2168.1939155485125,4141.441623935759,-0.23360989565478316,-0.13715331697223687,-0.022404921987893213,-0.024552225667245506,0.007371611768844321,-0.022020827000672354,0.08947791698916409,0.040000000000000036
choruss\Got What I Got_chorus.wav,Got What I Got,Jason Aldean,60,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Got What I Got.mp3,0.23919151723384857,0.40782424807548523,0.24296756088733673,161.4990234375,2233.3531546963377,2422.3160603650394,4744.471310831076,-0.13814610132196997,-0.13985758352694694,-0.03949408726218921,-0.058671115169549995,0.014700286048464007,-0.003057279766049925,0.09093444635255418,0.06000000000000005
choruss\Sunday Best_chorus.wav,Sunday Best,Surfaces,61,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Sunday Best.mp3,0.47641921043395996,0.5257324576377869,0.5328267812728882,112.34714673913044,2091.474664670645,2432.176529940521,4254.140942458398,0.11609553503082391,0.09986395100520402,-0.012488922192182098,-0.01994472015908643,0.0258379762278319,0.008323955797985469,0.07187560468266253,-0.14999999999999997
choruss\Godzilla_chorus.wav,Godzilla,Eminem Featuring Juice WRLD,62,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Godzilla.mp3,0.2978362441062927,0.3105364143848419,0.3036747872829437,161.4990234375,2521.60120618464,2546.9364726025838,5105.4024616631195,-0.10725920213829489,0.00279568050984179,-0.0032701791486139512,-0.10279904066616774,0.01305653102701193,0.022209889612999776,0.12326682831849846,0.030000000000000027
choruss\Bandit_chorus.wav,Bandit,Juice WRLD & YoungBoy Never Broke Again,63,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Bandit.mp3,0.5804659724235535,0.48143625259399414,0.42958971858024597,89.10290948275862,2135.6203696622892,2586.452609623562,5020.3696425116095,-0.08549954949442642,0.0773615284772017,-0.26286629114253923,0.023462641655521452,-0.02831450220444365,-0.049300267541674436,0.052103993324303405,0.020000000000000018
choruss\Party Girl_chorus.wav,Party Girl,StaySolidRocky,64,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Party Girl.mp3,0.38193243741989136,0.5744385123252869,0.4741063117980957,129.19921875,1790.1753638396608,2158.999058124449,3834.710145365712,0.061405768478714075,-0.10314357322221349,-0.017763021881418716,-0.09607852617892892,0.006294336172122389,0.014557977008414219,0.06743496637964397,0.030000000000000027
choruss\Die From A Broken Heart_chorus.wav,Die From A Broken Heart,Maddie & Tae,65,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Die From A Broken Heart.mp3,0.2664746046066284,0.30823999643325806,0.21265779435634613,151.99908088235293,2436.2740005831934,2574.213344168473,4976.919905246226,0.1414999013908207,-0.14582400538574825,-0.08318106952518425,0.0760951460160354,0.011055474877092982,0.025756893784741962,0.11804992864744582,0.030000000000000027
choruss\Popstar_chorus.wav,Popstar,DJ Khaled Featuring Drake,66,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Popstar.mp3,0.5062960982322693,0.3699193596839905,0.45487767457962036,161.4990234375,2677.4454590704036,2857.913522187927,6117.563007933437,-0.008238102918033986,0.04357273421302197,-0.0064898509093948,0.013588324434270539,-0.01715630122346559,-0.0006014705864833649,0.09767816974651702,-0.22999999999999998
choruss\All I Want For Christmas Is You_chorus.wav,All I Want For Christmas Is You,Mariah Carey,67,2020,Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\All I Want For Christmas Is You.mp3,0.30752190947532654,0.2433905154466629,0.4150829613208771,75.99954044117646,3064.5967306705465,2940.5275271402584,6824.275401206946,0.040223251767595586,0.01565789197081469,0.1272030225335024,0.004243338238389862,0.012143487214890702,0.005391075778983322,0.15324019204721362,0.020000000000000018
choruss\One Of Them Girls_chorus.wav,One Of Them Girls,Lee Brice,68,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Of Them Girls.mp3,0.3557886481285095,0.40724438428878784,0.278374046087265,95.703125,2530.6267927337944,2728.5900998701622,5625.165985390867,0.021432724015104966,-0.11715651710931384,0.013769980972695595,0.051388533803238864,-0.008625584111645598,-0.016516553123421034,0.10770531999806501,0.020000000000000018
choruss\Hard To Forget_chorus.wav,Hard To Forget,Sam Hunt,69,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Hard To Forget.mp3,0.31711873412132263,0.282169908285141,0.20986804366111755,129.19921875,2531.15984060088,2359.5691732178307,4881.420482718169,0.02839181984175566,-0.15790848256705384,0.048828085111712924,0.090408046998014,-0.007441981575486216,-0.0043267091496879476,0.13460916336106812,-0.020000000000000018
,One Margarita,Luke Bryan,70,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\One Margarita.mp3,,,,,,,,,,,,,,,
choruss\Panini_chorus.wav,Panini,Lil Nas X,71,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Panini.mp3,0.47543585300445557,0.39880120754241943,0.40140300989151,151.99908088235293,2314.548333158682,2531.620059111479,5140.818914171343,-0.07012981016986798,0.032352620020270506,-0.06278215375391596,0.07735995050871435,0.01992997309303669,0.017437398927098884,0.0953229307759288,0.0
choruss\Hot_chorus.wav,Hot,Young Thug Featuring Gunna,72,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Hot.mp3,0.4024256765842438,0.37245550751686096,0.4617955684661865,112.34714673913044,3200.0266579182944,2385.3282071047634,5552.799756312887,-0.04913516901857984,0.1891399156666489,-0.08411091743484055,0.14698793854414455,0.04069487834392517,0.05409597632876713,0.15178215097716719,0.010000000000000009
choruss\I Hope You're Happy Now_chorus.wav,I Hope You're Happy Now,Carly Pearce & Lee Brice,73,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\I Hope You're Happy Now.mp3,0.2584107220172882,0.24634136259555817,0.46865934133529663,117.45383522727273,2351.4120993227684,2643.307999978336,5391.634064193111,-0.04192377823782076,0.09910933451317956,-0.014601054362053473,-0.060574207434736946,0.013951383898455634,0.010970264179098762,0.09196467443885449,-0.020000000000000018
choruss\Emotionally Scarred_chorus.wav,Emotionally Scarred,Lil Baby,74,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Emotionally Scarred.mp3,0.4495910108089447,0.6116794347763062,0.497068852186203,89.10290948275862,2282.9635630938456,2664.6141437055544,5336.634396768576,0.07400640851547695,-0.06424982237391057,0.011358392044278505,-0.15046817422397593,-0.015507770725215033,0.01588869912927578,0.05141011996904025,-0.02999999999999997
choruss\Suicidal_chorus.wav,Suicidal,YNW Melly & Juice WRLD,75,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Suicidal.mp3,0.4485568702220917,0.334599107503891,0.395745187997818,135.99917763157896,1462.7250877192657,2110.8552479456475,3063.3648095854296,0.12217540711558086,0.1405811067996925,-0.0953504552815298,-0.004131601682227758,-0.02251654561615901,0.009167463541205378,0.040618046149380804,-0.02999999999999997
choruss\The Bigger Picture_chorus.wav,The Bigger Picture,Lil Baby,76,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\The Bigger Picture.mp3,0.46471095085144043,0.5402172803878784,0.37514692544937134,135.99917763157896,2724.634452834702,2755.3149669968025,5729.682020063371,-0.010356107960671306,-0.10834678484945226,-0.09873868889195596,0.048986835562372634,-0.015489322989820834,0.0035130973943529016,0.08237894253095976,0.040000000000000036
choruss\Only Human_chorus.wav,Only Human,Jonas Brothers,77,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Only Human.mp3,0.3261825144290924,0.3085956275463104,0.4459509551525116,95.703125,2833.213696090222,2893.961735647629,6417.694526412539,0.05360114126708476,0.07899840056825841,0.014313418323017989,-0.006401540728822709,0.008496493656743188,-0.013457249723167154,0.10810138714202787,0.0
choruss\The Woo_chorus.wav,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,78,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\The Woo.mp3,0.510934591293335,0.5640882253646851,0.6382497549057007,99.38401442307692,2517.034441617043,2715.543395382884,5600.349468786281,-0.0024673636377685647,-0.049573031727020773,0.028500805679569825,-0.021777815782341458,-0.0028988228513291327,0.031565243632737404,0.06813337485487617,0.31000000000000005
choruss\Sum 2 Prove_chorus.wav,Sum 2 Prove,Lil Baby,79,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Sum 2 Prove.mp3,0.4482657015323639,0.44229763746261597,0.43816033005714417,123.046875,2561.1740920270495,2659.0676607906885,5503.300055630805,0.0772840315715348,0.020057086542810427,-0.04275670442759083,0.14416487889592094,0.05303625582651932,0.004905645355139725,0.08762985560178019,-0.08999999999999997
choruss\Stuck With U_chorus.wav,Stuck With U,Ariana Grande & Justin Bieber,80,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Stuck With U.mp3,0.4331364035606384,0.32973918318748474,0.275150865316391,89.10290948275862,2392.3593009415476,2788.152583124004,5704.948836288216,-0.16773486530277992,0.046110560093407915,-0.06256344043087535,0.09117565539754861,0.0031576915882515805,-0.014458901648576869,0.0755558545375387,-0.020000000000000018
choruss\Mood Swings_chorus.wav,Mood Swings,Pop Smoke Featuring Lil Tjay,81,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Mood Swings.mp3,0.5376633405685425,0.48229658603668213,0.3249428868293762,89.10290948275862,2518.205438057254,2699.582187765583,5714.748777029315,-0.19073266798647143,0.05422141984534692,-0.03447180949065064,-0.12319660486924534,0.025688600973592893,-0.02390998672663676,0.07865107391640867,-0.010000000000000009
choruss\You Should Be Sad_chorus.wav,You Should Be Sad,Halsey,82,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\You Should Be Sad.mp3,0.32489559054374695,0.4816843569278717,0.6995897889137268,112.34714673913044,2295.811608011099,2770.4524035028535,5284.90137625774,0.2221089868569952,-0.015349078344985247,0.162929152426866,-0.19268289268962593,-0.036036012129875845,-0.03639578205409335,0.07135935685952012,-0.010000000000000009
choruss\Dior_chorus.wav,Dior,Pop Smoke,83,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Dior.mp3,0.25919780135154724,0.4407641887664795,0.6371071338653564,71.77734375,3239.284786177922,2985.9969852292916,6898.308286873549,0.10131808729192224,0.10490024526875318,0.11148258972330546,-0.06936685884538686,0.024537931571410987,-0.03269058047691428,0.1276915937016254,0.020000000000000018
choruss\Supalonely_chorus.wav,Supalonely,BENEE Featuring Gus Dapperton,84,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Supalonely.mp3,0.2556108236312866,0.16159731149673462,0.28349924087524414,129.19921875,2113.188778144195,2305.1696155025165,4241.791017136707,0.17401615436384862,-0.05547364964245281,0.10403250320598252,-0.014809819158951411,-0.00338170253865362,-0.001415440670341407,0.0849352384868421,0.010000000000000009
choruss\Even Though I'm Leaving_chorus.wav,Even Though I'm Leaving,Luke Combs,85,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Even Though I'm Leaving.mp3,0.22102461755275726,0.4013899564743042,0.5029278993606567,151.99908088235293,1765.795603358829,2301.0903431058164,3896.00977469524,0.21316386702764417,0.0247302312032363,-0.0842666064155503,-0.06886905027213272,-0.006928524046465427,0.00969698313687106,0.06502303840944272,0.010000000000000009
choruss\The Scotts_chorus.wav,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",86,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\The Scotts.mp3,0.3937814235687256,0.2982928156852722,0.48537665605545044,143.5546875,3492.056808594933,3087.522660479173,7255.622792908282,0.00804512388185052,0.23949106210789756,0.024148017254545292,0.14506501819788448,0.040508559815574365,0.05940867360571741,0.16506551736648606,0.040000000000000036
choruss\Juicy_chorus.wav,Juicy,Doja Cat & Tyga,87,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Juicy.mp3,0.37198179960250854,0.3485114872455597,0.3014138638973236,95.703125,2422.646897262567,2322.511751905159,4871.503876015867,0.017067820592456304,-0.057155258688227975,0.03662204222995795,-0.016362218063717255,-0.012891976991123384,-0.0015266802743648048,0.11896299946787926,-0.14999999999999997
choruss\Be Like That_chorus.wav,Be Like That,Kane Brown With Swae Lee & Khalid,88,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Be Like That.mp3,0.3604796230792999,0.47338488698005676,0.5553926825523376,117.45383522727273,2090.532279398662,2425.5536570797085,4499.839456753096,0.05445777063394376,-0.006819594841586878,-0.03361454541036684,-0.010283154121170968,0.011540547526225306,0.021552714299707624,0.07037070070626934,-0.010000000000000009
choruss\Homesick_chorus.wav,Homesick,Kane Brown,89,2020,Not Popular,C:\Users\lenovo\Documents\gitt\major project technolabs 1\Building-a-Model-to-Predict-Hit-Songs-Using-Repeated-Chorus\audio_files\Homesick.mp3,0.15865400433540344,0.3027529716491699,0.16777995228767395,129.19921875,1739.8190776829051,2012.819148755672,3472.3956695651123,-0.1983010420079503,-0.10328441474450283,-0.04751120182907625,-0.20074448836304223,0.010180369684547486,0.031840528165431495,0.08109625943304953,0.030000000000000027
